scenario,level,agent,seed,sample,total_return,sharpe,max_drawdown,execution_fill_rate,total_slippage_cost
jump_tail,E2_harsh_corner,poe:gpt-5.5,209,0,0.2651563148411562,14.010031046814392,-0.0027731541672898485,0.5789473684210527,1212.393735099194
jump_tail,E2_harsh_corner,poe:gpt-5.5,210,0,-0.17551397262253277,-5.744598773181916,-0.19601352036273145,0.42857142857142855,824.0519516791052
calm,E0_ideal,poe:gpt-5.5,1,1,0.09093844690332897,18.201536187968212,-0.0021717473073782356,1.0,43.11677775766161
calm,E0_ideal,poe:gpt-5.5,1,2,0.09093844690332897,18.201536187968212,-0.0021717473073782356,1.0,43.11677775766161
calm,E0_ideal,poe:gpt-5.5,2,1,0.07748028635220972,22.560634793881295,-0.0004460321212154117,1.0,59.29736756787743
calm,E0_ideal,poe:gpt-5.5,2,2,0.07748028635220972,22.560634793881295,-0.0004460321212154117,1.0,59.29736756787743
calm,E0_ideal,poe:gpt-5.5,3,1,0.06297334049281234,21.11977122380704,-0.0022023516931232168,1.0,86.92694987966465
calm,E0_ideal,poe:gpt-5.5,3,2,0.06328170861150606,21.23804192647706,-0.0022023516931232168,1.0,86.82210321751504
calm,E0_ideal,poe:gpt-5.5,4,1,0.07932077523508796,20.645392984357166,-0.001681685771777075,1.0,59.195104460340325
calm,E0_ideal,poe:gpt-5.5,4,2,0.07890603614724401,20.864778095949756,-0.0014383646030813324,1.0,57.33522573649137
calm,E0_ideal,poe:gpt-5.5,5,1,0.08635769281770278,27.158954112171966,-0.00010500700000004581,1.0,14.643146319943343
calm,E0_ideal,poe:gpt-5.5,5,2,0.08635769281770278,27.158954112171966,-0.00010500700000004581,1.0,14.643146319943343
calm,E0_ideal,poe:gpt-5.5,6,1,0.10956033877945037,21.524809330327255,-0.0036514870959180046,1.0,43.03992802271113
calm,E0_ideal,poe:gpt-5.5,6,2,0.10956033877945037,21.524809330327255,-0.0036514870959180046,1.0,43.03992802271113
calm,E0_ideal,poe:gpt-5.5,7,1,0.06302068873883271,18.94097989398156,0.0,1.0,43.26819731321657
calm,E0_ideal,poe:gpt-5.5,7,2,0.06302068873883271,18.94097989398156,0.0,1.0,43.26819731321657
calm,E0_ideal,poe:gpt-5.5,8,1,0.06570481412200069,22.99398716376359,0.0,1.0,50.33937113482888
calm,E0_ideal,poe:gpt-5.5,8,2,0.06570481412200069,22.99398716376359,0.0,1.0,50.33937113482888
calm,E0_ideal,poe:gpt-5.5,9,1,0.09285229533882777,20.72603448356052,0.0,1.0,28.868472129814908
calm,E0_ideal,poe:gpt-5.5,9,2,0.09285229533882777,20.72603448356052,0.0,1.0,28.868472129814908
calm,E0_ideal,poe:gpt-5.5,10,1,0.0983086073064594,22.194288217758317,-0.0062398862657054854,1.0,43.07041998351962
calm,E0_ideal,poe:gpt-5.5,10,2,0.0983086073064594,22.194288217758317,-0.0062398862657054854,1.0,43.07041998351962
calm,E1_default_stress,poe:gpt-5.5,1,1,0.07480053557351063,15.461220807155241,-0.002213411528830367,0.8695652173913043,620.4615841262569
calm,E1_default_stress,poe:gpt-5.5,1,2,0.07480053557351063,15.461220807155241,-0.002213411528830367,0.8695652173913043,620.4615841262569
calm,E1_default_stress,poe:gpt-5.5,2,1,0.08460246664124216,15.968894559318214,-0.0012307564478712951,0.8636363636363636,633.9432731284286
calm,E1_default_stress,poe:gpt-5.5,2,2,0.08460246664124216,15.968894559318214,-0.0012307564478712951,0.8636363636363636,633.9432731284286
calm,E1_default_stress,poe:gpt-5.5,3,1,0.06783428716116924,11.750698265005006,-0.0013457787217434625,0.875,906.9299783062362
calm,E1_default_stress,poe:gpt-5.5,3,2,0.06467609734255975,11.476440335495552,-0.0023549092649037817,0.782608695652174,941.0754941598351
calm,E1_default_stress,poe:gpt-5.5,4,1,0.07734111264290733,16.771852340402894,-0.0034454121813554117,0.8695652173913043,916.7411856064731
calm,E1_default_stress,poe:gpt-5.5,4,2,0.07740414824973696,16.793186136405925,-0.0034456059057849098,0.8695652173913043,919.6821272550518
calm,E1_default_stress,poe:gpt-5.5,5,1,0.08289380649353184,20.819336463950012,-0.0006962333397607656,0.9047619047619048,664.3005769408611
calm,E1_default_stress,poe:gpt-5.5,5,2,0.08289380649353184,20.819336463950012,-0.0006962333397607656,0.9047619047619048,664.3005769408611
calm,E1_default_stress,poe:gpt-5.5,6,1,0.08273441465866682,12.905176585079127,-0.003728902274806156,0.8260869565217391,888.8628248654652
calm,E1_default_stress,poe:gpt-5.5,6,2,0.08273441465866682,12.905176585079127,-0.003728902274806156,0.8260869565217391,888.8628248654652
calm,E1_default_stress,poe:gpt-5.5,7,1,0.06504662747463841,22.300613523972423,-0.0008398349500295943,0.9,662.6453706798662
calm,E1_default_stress,poe:gpt-5.5,7,2,0.06504662747463841,22.300613523972423,-0.0008398349500295943,0.9,662.6453706798662
calm,E1_default_stress,poe:gpt-5.5,8,1,0.06332870726270756,12.773044416923462,-0.0015674496539717087,0.8260869565217391,668.6112843195349
calm,E1_default_stress,poe:gpt-5.5,8,2,0.06343510533948726,12.769070649956987,-0.0015674496539717087,0.8695652173913043,665.5657412538283
calm,E1_default_stress,poe:gpt-5.5,9,1,0.06768707087982206,10.75394138007486,-0.008394547915742456,0.8181818181818182,769.2595713146678
calm,E1_default_stress,poe:gpt-5.5,9,2,0.06776529530384456,11.378103298498848,-0.008394547915742456,0.8571428571428571,704.7306686487092
calm,E1_default_stress,poe:gpt-5.5,10,1,0.09519561000527488,14.476377996614078,-0.01028735092810118,0.8636363636363636,915.6458597075665
calm,E1_default_stress,poe:gpt-5.5,10,2,0.09519561000527488,14.476377996614078,-0.01028735092810118,0.8636363636363636,915.6458597075665
calm,E2_harsh_corner,poe:gpt-5.5,1,1,0.04792879137377426,8.284995090273092,-0.005392309639492332,0.391304347826087,868.1909912854234
calm,E0_ideal,poe:gemini-3.1-pro,1,0,0.07361382151127649,16.378382829421252,-0.004176941929401656,1.0,79.31631337355432
calm,E0_ideal,poe:gemini-3.1-pro,2,0,0.06104070219393787,16.01126458426361,-0.003092360300312902,1.0,118.39567442037912
calm,E0_ideal,poe:gemini-3.1-pro,3,0,0.05948899749643677,18.10717519915566,-0.0022023516931232168,1.0,101.11061849619787
calm,E0_ideal,poe:gemini-3.1-pro,4,0,0.06486631122644826,22.961757731277725,-0.0014384514725186426,1.0,93.99404524193749
calm,E0_ideal,poe:gemini-3.1-pro,5,0,0.0752862940166017,21.37123475068504,-0.00021001400000009163,1.0,65.9589761799006
calm,E0_ideal,poe:gemini-3.1-pro,6,0,0.0826391114621774,19.596925629912445,-0.0036514870959180046,1.0,119.56429154503428
calm,E0_ideal,poe:gemini-3.1-pro,7,0,0.03322264370406702,10.834354400780624,-0.006661881649304036,1.0,148.7981304011528
calm,E0_ideal,poe:gemini-3.1-pro,8,0,0.046417920483395214,29.26105874490675,0.0,1.0,126.65908999070338
calm,E0_ideal,poe:gemini-3.1-pro,9,0,0.08132401291483826,21.574293405183617,-0.0020773211877441744,1.0,97.69069898927202
calm,E0_ideal,poe:gemini-3.1-pro,10,0,0.03029302695713154,11.213909354814202,-0.007737549551675049,1.0,163.206320115706
calm,E1_default_stress,poe:gemini-3.1-pro,1,0,0.07151892186164166,15.378175056892433,-0.002213411528830367,0.7916666666666666,1204.2991375088473
calm,E1_default_stress,poe:gemini-3.1-pro,2,0,0.06614469578420801,11.926121834492424,-0.0012307564478712951,0.6956521739130435,759.3563947807813
calm,E1_default_stress,poe:gemini-3.1-pro,3,0,0.059590159703120094,10.176859670470346,-0.002886753707083578,0.875,1201.8637595579385
calm,E1_default_stress,poe:gemini-3.1-pro,4,0,0.07168797227045776,16.33637392759589,-0.0034452207602546636,0.782608695652174,1139.8465528635286
calm,E1_default_stress,poe:gemini-3.1-pro,5,0,0.07410865926182764,16.82480384214112,-0.0006962333397607656,0.7619047619047619,1148.2167875113466
calm,E1_default_stress,poe:gemini-3.1-pro,6,0,0.07318008504098539,11.239385751669388,-0.003728902274806156,0.782608695652174,1010.0004169730968
calm,E1_default_stress,poe:gemini-3.1-pro,7,0,0.04737118614999214,19.991362067456983,-0.0008398349500295943,0.75,1099.2994154405717
calm,E1_default_stress,poe:gemini-3.1-pro,8,0,0.05515468790730815,12.638122242066483,-0.0015674496539717087,0.8181818181818182,741.0895199655722
calm,E1_default_stress,poe:gemini-3.1-pro,9,0,0.05302848823585338,8.961869346549783,-0.006279274032829574,0.8181818181818182,1356.6082029250115
calm,E1_default_stress,poe:gemini-3.1-pro,10,0,0.08780040009482404,13.236411192408239,-0.01028735092810118,0.7727272727272727,985.8407018666306
calm,E2_spread_20bps,poe:gemini-3.1-pro,1,0,0.06965699609804021,14.176774929693584,-0.0032098134900300224,0.8333333333333334,1811.8580930537773
calm,E2_spread_20bps,poe:gemini-3.1-pro,2,0,0.06920439131003331,11.801809809155671,-0.0034902946583128536,0.8260869565217391,1197.2878727589762
calm,E2_spread_20bps,poe:gemini-3.1-pro,3,0,0.05385592537957096,9.196689218659591,-0.004167647656976636,0.875,1759.7931182444058
calm,E2_spread_20bps,poe:gemini-3.1-pro,4,0,0.059433157353885546,11.19462612382409,-0.00474119310830956,0.782608695652174,1450.3210404000747
calm,E2_spread_20bps,poe:gemini-3.1-pro,5,0,0.0663535769414112,14.98320502376572,-0.0015571067998397803,0.8571428571428571,1194.5237277323097
calm,E2_spread_20bps,poe:gemini-3.1-pro,6,0,0.07918248493155633,11.716652441476716,-0.005092366453809394,0.75,1245.7421631299317
calm,E2_spread_20bps,poe:gemini-3.1-pro,7,0,0.059430679567613165,19.458073962353467,-0.0015408892271947527,0.7619047619047619,1837.1852620781547
calm,E2_spread_20bps,poe:gemini-3.1-pro,8,0,0.05277568889973927,10.753832083314341,-0.002270950637212499,0.8695652173913043,1178.5610970964958
calm,E2_spread_20bps,poe:gemini-3.1-pro,9,0,0.04843881655614246,8.96004600935928,-0.0076351524493175615,0.8181818181818182,1921.3669997842405
calm,E2_spread_20bps,poe:gemini-3.1-pro,10,0,0.07104908347992245,11.468071140115027,-0.01029318269408297,0.8181818181818182,1803.4407212730996
calm,E2_latency_3,poe:gemini-3.1-pro,1,0,0.0417646595182517,7.1766775178949365,-0.004350314877730299,0.30434782608695654,616.4762328336976
calm,E2_latency_3,poe:gemini-3.1-pro,2,0,0.04692135425722199,11.804203097438595,-0.0023186631378029343,0.4090909090909091,571.3948655229386
calm,E2_latency_3,poe:gemini-3.1-pro,3,0,0.027807421535466004,5.363338655109952,-0.003712996356818654,0.4782608695652174,633.245686497426
calm,E2_latency_3,poe:gemini-3.1-pro,4,0,0.05502294661689455,10.599741934731124,-0.0009687601467698315,0.36363636363636365,418.4961724195146
calm,E2_latency_3,poe:gemini-3.1-pro,5,0,0.07004828257481766,14.759005997926742,-0.0010631846945544643,0.42857142857142855,621.0739828996585
calm,E2_latency_3,poe:gemini-3.1-pro,6,0,0.10481555782143226,15.948736428500306,-0.001136755185997207,0.5454545454545454,439.7794548296984
calm,E2_latency_3,poe:gemini-3.1-pro,7,0,0.07281575190205514,13.135097479023878,-0.0006201772294743835,0.55,651.0160303293844
calm,E2_latency_3,poe:gemini-3.1-pro,8,0,0.030125739762833614,11.424190429635699,-0.001762127739206809,0.4090909090909091,473.1075954278673
calm,E2_latency_3,poe:gemini-3.1-pro,9,0,0.08570530906734808,15.036575161166443,-0.0039612776200819155,0.42857142857142855,403.9450326039344
calm,E2_latency_3,poe:gemini-3.1-pro,10,0,0.07322792037733916,14.91544658879037,-0.0010465797139060928,0.47619047619047616,573.1803559702629
calm,E2_participation_1pct,poe:gemini-3.1-pro,1,0,0.07151892186164166,15.378175056892433,-0.002213411528830367,0.7916666666666666,1204.2991375088473
calm,E2_participation_1pct,poe:gemini-3.1-pro,2,0,0.06614469578420801,11.926121834492424,-0.0012307564478712951,0.6956521739130435,759.3563947807813
calm,E2_participation_1pct,poe:gemini-3.1-pro,3,0,0.059590159703120094,10.176859670470346,-0.002886753707083578,0.875,1201.8637595579385
calm,E2_participation_1pct,poe:gemini-3.1-pro,4,0,0.07168797227045776,16.33637392759589,-0.0034452207602546636,0.782608695652174,1139.8465528635286
calm,E2_participation_1pct,poe:gemini-3.1-pro,5,0,0.07410865926182764,16.82480384214112,-0.0006962333397607656,0.7619047619047619,1148.2167875113466
calm,E2_participation_1pct,poe:gemini-3.1-pro,6,0,0.07318008504098539,11.239385751669388,-0.003728902274806156,0.782608695652174,1010.0004169730968
calm,E2_participation_1pct,poe:gemini-3.1-pro,7,0,0.04737118614999214,19.991362067456983,-0.0008398349500295943,0.75,1099.2994154405717
calm,E2_participation_1pct,poe:gemini-3.1-pro,8,0,0.05515468790730815,12.638122242066483,-0.0015674496539717087,0.8181818181818182,741.0895199655722
calm,E2_participation_1pct,poe:gemini-3.1-pro,9,0,0.05302848823585338,8.961869346549783,-0.006279274032829574,0.8181818181818182,1356.6082029250115
calm,E2_participation_1pct,poe:gemini-3.1-pro,10,0,0.08780040009482404,13.236411192408239,-0.01028735092810118,0.7727272727272727,985.8407018666306
calm,E2_harsh_corner,poe:gemini-3.1-pro,1,0,0.04441371226101154,7.688781162422415,-0.005392309639492332,0.34782608695652173,865.9886348119845
calm,E2_harsh_corner,poe:gemini-3.1-pro,2,0,0.05201875039595394,13.489935292902162,-0.0030790207032564965,0.43478260869565216,702.6933833924277
calm,E2_harsh_corner,poe:gemini-3.1-pro,3,0,0.025065591509696894,4.793031005493535,-0.004015131596503241,0.4782608695652174,904.3108530478512
calm,E2_harsh_corner,poe:gemini-3.1-pro,4,0,0.057256920406103085,10.884136732816302,-0.0017118154250335138,0.45454545454545453,655.7782311813401
calm,E2_harsh_corner,poe:gemini-3.1-pro,5,0,0.06677437040409395,14.138778321545479,-0.0014432840777296452,0.42857142857142855,796.9889004881205
calm,E2_harsh_corner,poe:gemini-3.1-pro,6,0,0.09690601821146916,14.205919812003268,-0.001879083178372487,0.45454545454545453,715.5988268528906
calm,E2_harsh_corner,poe:gemini-3.1-pro,7,0,0.0695672784392396,12.53499764237274,-0.0009900932850415156,0.55,971.8266602316276
calm,E2_harsh_corner,poe:gemini-3.1-pro,8,0,0.02130246372706046,8.374759880638301,-0.0025154942477964015,0.38095238095238093,707.8356309606991
calm,E2_harsh_corner,poe:gemini-3.1-pro,9,0,0.0761736147239056,13.606210492250707,-0.004693329711734862,0.5,762.1160272676723
calm,E2_harsh_corner,poe:gemini-3.1-pro,10,0,0.07090902195175564,14.442390583637707,-0.0014179326050066665,0.42857142857142855,795.0128284837471
high_vol,E0_ideal,poe:gemini-3.1-pro,101,0,0.030272223668743825,4.334608609210841,-0.013988772086807377,1.0,132.89580273532073
high_vol,E0_ideal,poe:gemini-3.1-pro,102,0,0.010461029802161681,1.3753677113475855,-0.018295108898529255,1.0,106.46427132802694
high_vol,E0_ideal,poe:gemini-3.1-pro,103,0,-0.001991579112721631,-0.4082883892451285,-0.019753447806588498,1.0,145.76659499361267
high_vol,E0_ideal,poe:gemini-3.1-pro,104,0,0.09865700794648125,12.90815289432927,-0.009947752849982283,1.0,79.74876319187442
high_vol,E0_ideal,poe:gemini-3.1-pro,105,0,0.06159083427539347,7.689646915411954,-0.015358711463468788,1.0,104.4845637690555
high_vol,E0_ideal,poe:gemini-3.1-pro,106,0,0.04013377446462907,5.438576420968313,-0.014344671710963097,1.0,122.34251992312063
high_vol,E0_ideal,poe:gemini-3.1-pro,107,0,0.03902871054291235,6.105955680475667,-0.011450745641289672,1.0,164.87184261982733
high_vol,E0_ideal,poe:gemini-3.1-pro,108,0,0.05557827089214862,11.305137573585453,-0.0026350042408656016,1.0,123.44292720530181
high_vol,E0_ideal,poe:gemini-3.1-pro,109,0,0.093386566984202,16.174496318474567,-0.00637995655321566,1.0,95.86506648005289
high_vol,E0_ideal,poe:gemini-3.1-pro,110,0,0.14036636594059804,12.1541510694598,-0.012157931027211633,1.0,63.34076966194722
high_vol,E1_default_stress,poe:gemini-3.1-pro,101,0,0.04780801900789222,6.8685032623178355,-0.011427438928692468,0.7619047619047619,2029.6652898206416
high_vol,E1_default_stress,poe:gemini-3.1-pro,102,0,0.033980166776648835,5.159475834967252,-0.01297518598915548,0.8421052631578947,1139.9167132312964
high_vol,E1_default_stress,poe:gemini-3.1-pro,103,0,0.062402455831760406,7.793430997235821,-0.01063130406452839,0.7,1431.5109178384635
high_vol,E1_default_stress,poe:gemini-3.1-pro,104,0,0.1165689637356635,11.123501415910303,-0.0017090638555545823,0.7727272727272727,1570.1920521566708
high_vol,E1_default_stress,poe:gemini-3.1-pro,105,0,0.11036332715106001,14.218999238390941,-0.0025958014837629273,0.8636363636363636,1181.534910889291
high_vol,E1_default_stress,poe:gemini-3.1-pro,106,0,0.06121744624388792,8.51971195961275,-0.017326085346857978,0.8260869565217391,1571.309137960849
high_vol,E1_default_stress,poe:gemini-3.1-pro,107,0,0.10224770128721228,11.001218915609611,-0.013724864497717038,0.9130434782608695,885.4614860572069
high_vol,E1_default_stress,poe:gemini-3.1-pro,108,0,0.05253475430136523,7.436718368216425,-0.009383684455941732,0.8636363636363636,1659.1820335962223
high_vol,E1_default_stress,poe:gemini-3.1-pro,109,0,0.0958124789450816,10.598910169432996,-0.00536327893959454,0.8181818181818182,1427.8821921265915
high_vol,E1_default_stress,poe:gemini-3.1-pro,110,0,0.05054147531825648,3.7676608495236086,-0.04079875771888675,0.6818181818181818,1842.6074814963727
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,101,0,0.05904090774970294,6.762929160341808,-0.012045486047623566,0.7619047619047619,2755.1800123336066
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,102,0,0.03331813309472631,3.593025684444647,-0.02252330461352514,0.85,1895.563838332255
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,103,0,0.05219580628294351,9.13016449488093,-0.011320534988770281,0.8095238095238095,2031.3429177564556
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,104,0,0.12583221211322848,11.784382897975144,-0.0027665059800919822,0.9166666666666666,1375.4595152958232
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,105,0,0.10707132153077836,13.835800862986861,-0.003589770654408464,0.8636363636363636,1497.6840857324228
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,106,0,0.044948526157273294,5.5281061445127175,-0.028974235037411367,0.8181818181818182,1598.3317823965651
high_vol,E2_spread_20bps,poe:gemini-3.1-pro,107,0,0.11980419319101832,10.404657732778565,-0.013995450588358826,0.782608695652174,1686.7577546923785
